Country,State,Year,Crop Category,Season,Crop Name,Area (UOM:Ha(Hectares)),Production (UOM:t(Tonnes)),Yield (UOM:Kg/Ha(KilogramperHectare))
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Kulthi (Horse Gram),22,12,545.455
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Urad,451.05,316.03,700.654
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Foodgrains,2132.79,5646.14,2647.302
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Kulthi (Horse Gram),62,28,451.613
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Gram,342.04,391,1143.141
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Castorseed,72.6,38.6,531.68
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Cereals,7.95,21.7,2729.56
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Moong,0.194,0.06,311
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Urad,296,277,935.811
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Urad,46,37.858,823
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moong,11,10,909.091
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Cereals,4.98,12.81,2572.229
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Pulses,0.21,0.06,285.714
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Nigerseed,7,3,428.571
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Moong,32,16,500
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Oilseed,228,322.17,1413.026
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Cereals,1018,5316.732,5222.723
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,0.519,0.3,577.79
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Rice,1566.17,3609.34,2304.565
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Ragi,32,35,1093.75
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Foodgrains,2175,5564.032,2558.176
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Pulses,231.62,81.09,350.099
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Rabi,Oilseed,97,229,2360.825
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Small Millets,31,24,774.194
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Bajra,42,72,1714.286
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Cereals,947,4270.93,4509.958
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Jute and Mesta,26,36.36,1398.462
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Castorseed,33,16,484.848
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Kulthi (Horse Gram),5,3,600
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Sunflower,14.88,9,604.839
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Coarse Cereals,238,473,1987.395
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,218,470,2155.963
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Tur,0.21,0.06,285.714
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Moong,18,5.292,294
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,0.644,0.262,407.194
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Tur,0.001,0.001,500
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Maize,0.044,0.038,862
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Rapeseed and Mustard,3,1.371,457
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Other Pulses,18,15,833.333
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Tur,350,133,380
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Urad,369.05,307,831.866
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Coarse Cereals,0.16,0.34,2125
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Coarse Cereals,339,2091.864,6170.69
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Jowar,130,308,2369.231
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Safflower,1,1,1000
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Groundnut,1086,681,627.072
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Gram,472.06,596.66,1263.949
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Groundnut,1043,540,517.737
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,6.61,13.73,2077.156
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Urad,1.6,0.92,575
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Linseed,0,0,
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Groundnut,0,0.001,1500
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Oilseed,782,366.28,468.389
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Kulthi (Horse Gram),17,7,411.765
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Tur,220,132,600
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Groundnut,0,0,
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Bajra,36,65,1805.556
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Maize,91,364,4000
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Jowar,30,30.54,1018
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Gram,471,500,1061.571
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,,Mesta,7,11.34,1620
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Urad,22,17.82,810
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Cotton,646,354.79,549.211
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Coarse Cereals,0.032,0.049,1510
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Nigerseed,6,2,333.333
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Bajra,48,92.496,1927
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Rice,8.005,16.245,2029.357
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Pulses,366,203,554.645
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Pulses,0.007,0,42.857
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Other Pulses,21,19,904.762
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Foodgrains,2085,5806.13,2784.715
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Coarse Cereals,327.29,2014.22,6154.236
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Small Millets,21,16,761.905
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Mesta,26,36.36,1398.462
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Ragi,33,34,1030.303
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Pulses,1041,1036.912,996.073
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Groundnut,87,211.845,2435
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Foodgrains,1795,4801.4,2674.875
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,843.08,833,988.044
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Cereals,1067,4832.94,4529.466
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,100,329,3290
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Ragi,32,43.136,1348
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Coarse Cereals,0.13,0.293,2253.846
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Bajra,38.76,68.24,1760.578
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Other Pulses,18.57,0,0
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Moong,17.35,43.81,2525.072
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Ragi,35,44.695,1277
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Kulthi (Horse Gram),11,6,545.455
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Jowar,83,178,2144.578
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Moong,160,119,743.75
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Coarse Cereals,288,1443,5010.417
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Pulses,0.053,0.015,283.019
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Pulses,1.6,0.92,575
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Foodgrains,8.137,16.541,2032.813
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Oilseed,1232.629,758.904,615.679
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,8.26,24.32,2944.31
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Mesta,15,22.86,1524
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Castorseed,162,16.7,103.086
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Maize,218,1547,7096.33
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Rice,1564,5243.333,3352.515
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Oilseed,166.32,263.76,1585.859
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Groundnut,115,240.4,2090.435
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Cereals,6.22,13.79,2217.042
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Rice,644,2991.333,4644.928
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Other Pulses,6.75,0,0
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Urad,19,21,1105.263
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Kulthi (Horse Gram),19.04,9.97,523.634
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Coarse Cereals,354.74,1819.14,5128.094
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Tur,0.053,0.015,283.019
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Ragi,41.9,43.03,1026.969
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Foodgrains,2059,6353.644,3085.791
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Groundnut,90.3,200.3,2218.162
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Jowar,28,60.6,2164.286
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Pulses,0.001,0.001,500
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi or Summer,Sunflower,119,91,764.706
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Urad,18,13.73,762.778
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,,Ragi,40,37.07,926.75
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Pulses,0.549,0.176,321.344
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Pulses,451,203,450.111
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Jowar,136.74,272.14,1990.2
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Rice,1710,5202.61,3042.462
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Rabi,Groundnut,80,212,2650
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,0.17,0.6,3529.412
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Rice,7.85,21.5,2738.854
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Sesamum,45.77,16.92,369.674
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Jowar,44,49,1113.636
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Maize,229,1821.924,7956
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Urad,0.413,0.165,400
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Groundnut,0,0,
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Maize,0.104,0.216,2086.957
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Cereals,1637,4578.333,2796.783
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,85,28,329.412
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Foodgrains,1.53,0.468,305.556
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Foodgrains,2029.53,4783.62,2357.009
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Moong,18,10.692,594
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Sugarcane,155,11993,77374.194
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Others,0.1,0.05,500
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Coarse Cereals,235.05,472.53,2010.338
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Moong,0.232,0.097,420
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Other Pulses,6.75,3,444.444
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Maize,93.6,282.2,3014.957
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,5.701,17.981,3154
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Urad,296,292.744,989
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Foodgrains,2089.32,6255.18,2993.883
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Foodgrains,0.58,0.28,482.759
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Small Millets,29,29,1000
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Moong,0.32,0.14,437.5
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,6.6,13.72,2078.788
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Other Pulses,20.04,23,1147.705
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Bajra,57,99,1736.842
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Pulses,0.462,0.133,287.672
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Cereals,1724,5361.032,3109.647
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Other Pulses,15,12,800
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Urad,250.01,196.99,787.928
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Oilseed,1272.15,401.58,315.67
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Safflower,0,0,
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Safflower,0,0,
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Groundnut,804,330,410.448
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Groundnut,648,836.568,1291
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Castorseed,110.5,52.5,475.113
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Cereals,1718,5625.61,3274.511
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Moong,15,7,466.667
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Ragi,32,34,1062.5
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,5.701,17.981,3154
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Soyabean,2,3.98,1990
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Coarse Cereals,204,506,2480.392
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Ragi,39,42,1076.923
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,,Cotton,472,265.88,563.305
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Coarse Cereals,252.03,614.45,2438.003
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Other Pulses,24,15,625
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Urad,0.76,0.244,321.711
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Maize,158,1135,7183.544
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Moong,160,131,818.75
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Maize,0.032,0.049,1510
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Pulses,962,728,756.757
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Pulses,0.1,0.021,210
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Foodgrains,5.886,11.622,1974.655
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Foodgrains,1.26,0.64,507.937
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Sugarcane,159,12842.46,80770.189
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Soyabean,2,3.224,1612
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Rice,679.6,2818,4146.557
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Tur,184.47,103.52,561.175
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Maize,104,429.936,4134
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,1853,4711.19,2542.466
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Jowar,141,228.138,1618
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Rice,762,3383.333,4440.07
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Pulses,0.58,0.28,482.759
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Soyabean,0.529,0.999,1889
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Jowar,110,269.94,2454
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Groundnut,1034,355.9,344.197
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Urad,0.525,0.376,716.19
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Foodgrains,6.221,13.791,2216.766
India,Andaman And Nicobar Islands,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Urad,1.26,0.64,507.937
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Kulthi (Horse Gram),8.98,5,556.793
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Rapeseed and Mustard,4,2,500
